TeamID,Name,Week,Team.x,Oppt,Opp,Score,PlayerCompletions,PlayerPassingAttempts,PlayerPassingYds,PlayerPassingTDs,PlayerInterceptions,PlayerSacked,FUM.x,PlayerPassRating,PlayerRushingAttempts,PlayerRushingYds,Avg.x,PlayerRushingTDs,FUM.y,PlayerReceptions,PlayerReceivingYds,Avg.y,PlayerReceivingTDs,FUM.x (2),FG.Made,FG.Att,XP.Made,XP.Att,Pts,Year,GID,Pos,h.a,FD.points,FD.salary,TeamID.y,Team.y,RunDRk,RushingGamesPlayed,RusingPointsperGameGAllowed,TotalRushingPointsAllowed,TotalRushAttemptsAgainst,RushAttemptsAgainstPerGame,RushYdsAllowed,AverageYardsPerCarryAllowed,RushingYardsPerGameAllowed,RushingTDAllowed,LongestRunAllowed,FirstDownsAllowed,FirstDownPercentageAllowed,20yardsRunOrLongerAllowed,40yardsRunOrLongerAllowed,FumblesCaused,PassDRk,PassingGamesPlayed,PassingPointsperGameGAllowed,TotalPassingPointsAllowed,CompletionsAllowed,TotalPassAttemptsAgainst,CompletionPercentageAllowed,PassAttemptsAgainstPerGame,PassingYdsAllowed,AverageYardsPerPassAllowed,PassingYardsPerGameAllowed,PassingTDAllowed,Interceptions,PassingFirstDownsAllowed,PassingFirstDownPercentageAllowed,LongestPassAllowed,20yardsPassOrLongerAllowed,40yardsPassOrLongerAllowed,Sacs,PassDefenseRating,TotalDRk,G,Pts.G,TotPts,Scrm.Plys,Yds.G,Yds.P,X1st.G,X3rd.Md,X3rd.Att,X3rd.Pct,X4th.Md,X4th.Att,X4th.Pct,Pen,Pen.Yds,ToP.G,FUM.y (2),Lost,Scored Labels
0,"Blount, LeGarrette",0,NE,cin,0,0,0,0,0,0,0,0,0,0,0,0.01875,0.25,0,0,0,0.0338983050847458,0.0789473684210526,0,0,0,0,0,0,0,1,0.436127584548806,RB,t,13.7600006103516,7000,0.21875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0629453659058
0,"Blue, Alfred",0,HOU,ind,0,0,0,0,0,0,0,0,0,0,0,0.01875,0.25,0,0,0,0.0338983050847458,0.0789473684210526,0,0,0,0,0,0,0,1,0.474435005609873,RB,t,1.87999992370605,4500,0.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20884871482849
0,"Boldin, Anquan",0,DET,la,0,0,0,0,0,0,0,0,0,0,0,0.01875,0.25,0,0,0,0.0338983050847458,0.0789473684210526,0,0,0,0,0,0,0,1,0.548645616284661,WR,t,8.18000030517578,6000,0.53125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.93234300613403
0,"Booker, Devontae",0,DEN,sd,0,0,0,0,0,0,0,0,0,0,0,0.01875,0.25,0,0,0,0.0338983050847458,0.0789473684210526,0,0,0,0,0,0,0,1,0.876422503606347,RB,t,3.65999984741211,5000,0.84375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.90107822418213
0,"Bortles, Blake",0,JAC,chi,0,0,0,0,0,0,0,0,0,0,0,0.01875,0.25,0,0,0,0.0338983050847458,0.0789473684210526,0,0,0,0,0,0,0,1,0.231126783138323,QB,t,19.2250003814697,7800,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3037166595459
0,"Bostick, Brandon",0,NYJ,ari,0,0,0,0,0,0,0,0,0,0,0,0.01875,0.25,0,0,0,0.0338983050847458,0.0789473684210526,0,0,0,0,0,0,0,1,0.736175669177753,TE,t,0.699999988079071,4500,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04978311061859
0,"Boswell, Chris",0,PIT,mia,0,0,0,0,0,0,0,0,0,0,0,0.01875,0.25,0,0,0,0.0338983050847458,0.0789473684210526,0,0,0,0,0,0,0,1,0.997756050649143,K,t,6.6,4800,0.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.51597118377686
0,"Bowe, Dwayne",0,CLE,ten,0,0,0,0,0,0,0,0,0,0,0,0.01875,0.25,0,0,0,0.0338983050847458,0.0789473684210526,0,0,0,0,0,0,0,1,0.586792755249239,WR,t,1.11428574153355,4500,0.96875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20884871482849
0,"Boyd, Tyler",0,CIN,ne,0,0,0,0,0,0,0,0,0,0,0,0.01875,0.25,0,0,0,0.0338983050847458,0.0789473684210526,0,0,0,0,0,0,0,1,0.87433883635198,WR,t,4.35999984741211,5000,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.90107822418213
0,"Boykin, Trevone",0,SEA,atl,0,0,0,0,0,0,0,0,0,0,0,0.01875,0.25,0,0,0,0.0338983050847458,0.0789473684210526,0,0,0,0,0,0,0,1,0.239301170059304,QB,t,5.40000009536743,6000,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.46567821502686
