"","TeamID","Name","Team.x","Opp","Score","Sacks","Sack.Yds","QB.Hits","Tackles","Assists","Fumbles.Forced","Fumbles.Recovered","Team.y","Rk.x","G.x","Pts.G.x","TotPts.x","Att.x","Att.G.x","Yds.x","Avg.x","Yds.G.x","TD.x","Lng.x","X1st.x","X1st..x","X20..x","X40..x","FUM.x","Rk.y","G.y","Pts.G.y","TotPts.y","Comp","Att.y","Pct","Att.G.y","Yds.y","Avg.y","Yds.G.y","TD.y","Int","X1st.y","X1st..y","Lng.y","X20..y","X40..y","Sck","Rate","k","G","Pts.G","TotPts","Scrm.Plys","Yds.G","Yds.P","X1st.G","X3rd.Md","X3rd.Att","X3rd.Pct","X4th.Md","X4th.Att","X4th.Pct","Pen","Pen.Yds","ToP.G","FUM.y","Lost","Year","Rk"
"452",25,"Connor Barwin","phi","vs CLE","W  29-10",1,10,1,2,0,0,0,"Philadelphia Eagles",10,2,12,24,39,19.5,"184",4.7,92,2,"20",12,30.8,2,0,1,5,2,12,24,33,55,60,27.5,"388",7.7,194,0,2,16,29.1,"58",5,3,6,69.1,NA,2,"12",24,"100",286,5.7,15,6,20,30,0,3,0,11,"75","22:18",4,2,NA,4
"453",25,"Fletcher Cox","phi","vs CLE","W  29-10",1,8,2,4,0,0,0,"Philadelphia Eagles",32,16,26.9,430,478,29.9,"2,153",4.5,134.6,10,"84",100,20.9,15,5,3,28,16,26.9,430,394,633,62.2,39.6,"4,273",7.1,267.1,36,15,239,37.8,"59",55,9,37,92.8,30,16,"26,9",430,"1,148",401.6,5.6,22.8,99,231,43,6,9,67,123,"1,051","34:09",23,11,2016,NA
"454",25,"Fletcher Cox","phi","vs CLE","W  29-10",1,8,2,4,0,0,0,"Philadelphia Eagles",10,2,12,24,39,19.5,"184",4.7,92,2,"20",12,30.8,2,0,1,5,2,12,24,33,55,60,27.5,"388",7.7,194,0,2,16,29.1,"58",5,3,6,69.1,NA,2,"12",24,"100",286,5.7,15,6,20,30,0,3,0,11,"75","22:18",4,2,NA,4
"455",25,"Brandon Graham","phi","vs CLE","W  29-10",1,4,2,2,1,1,0,"Philadelphia Eagles",32,16,26.9,430,478,29.9,"2,153",4.5,134.6,10,"84",100,20.9,15,5,3,28,16,26.9,430,394,633,62.2,39.6,"4,273",7.1,267.1,36,15,239,37.8,"59",55,9,37,92.8,30,16,"26,9",430,"1,148",401.6,5.6,22.8,99,231,43,6,9,67,123,"1,051","34:09",23,11,2016,NA
"456",25,"Brandon Graham","phi","vs CLE","W  29-10",1,4,2,2,1,1,0,"Philadelphia Eagles",10,2,12,24,39,19.5,"184",4.7,92,2,"20",12,30.8,2,0,1,5,2,12,24,33,55,60,27.5,"388",7.7,194,0,2,16,29.1,"58",5,3,6,69.1,NA,2,"12",24,"100",286,5.7,15,6,20,30,0,3,0,11,"75","22:18",4,2,NA,4
"457",25,"Beau Allen","phi","vs CLE","W  29-10",0,0,0,0,1,0,0,"Philadelphia Eagles",32,16,26.9,430,478,29.9,"2,153",4.5,134.6,10,"84",100,20.9,15,5,3,28,16,26.9,430,394,633,62.2,39.6,"4,273",7.1,267.1,36,15,239,37.8,"59",55,9,37,92.8,30,16,"26,9",430,"1,148",401.6,5.6,22.8,99,231,43,6,9,67,123,"1,051","34:09",23,11,2016,NA
"458",25,"Beau Allen","phi","vs CLE","W  29-10",0,0,0,0,1,0,0,"Philadelphia Eagles",10,2,12,24,39,19.5,"184",4.7,92,2,"20",12,30.8,2,0,1,5,2,12,24,33,55,60,27.5,"388",7.7,194,0,2,16,29.1,"58",5,3,6,69.1,NA,2,"12",24,"100",286,5.7,15,6,20,30,0,3,0,11,"75","22:18",4,2,NA,4
"459",25,"Brandon Graham","phi","@ CHI","W  29-14",1,1,1,4,0,0,0,"Philadelphia Eagles",32,16,26.9,430,478,29.9,"2,153",4.5,134.6,10,"84",100,20.9,15,5,3,28,16,26.9,430,394,633,62.2,39.6,"4,273",7.1,267.1,36,15,239,37.8,"59",55,9,37,92.8,30,16,"26,9",430,"1,148",401.6,5.6,22.8,99,231,43,6,9,67,123,"1,051","34:09",23,11,2016,NA
"460",25,"Brandon Graham","phi","@ CHI","W  29-14",1,1,1,4,0,0,0,"Philadelphia Eagles",10,2,12,24,39,19.5,"184",4.7,92,2,"20",12,30.8,2,0,1,5,2,12,24,33,55,60,27.5,"388",7.7,194,0,2,16,29.1,"58",5,3,6,69.1,NA,2,"12",24,"100",286,5.7,15,6,20,30,0,3,0,11,"75","22:18",4,2,NA,4
"461",25,"Malcolm Jenkins","phi","@ CHI","W  29-14",1,10,1,3,1,0,0,"Philadelphia Eagles",32,16,26.9,430,478,29.9,"2,153",4.5,134.6,10,"84",100,20.9,15,5,3,28,16,26.9,430,394,633,62.2,39.6,"4,273",7.1,267.1,36,15,239,37.8,"59",55,9,37,92.8,30,16,"26,9",430,"1,148",401.6,5.6,22.8,99,231,43,6,9,67,123,"1,051","34:09",23,11,2016,NA
"462",25,"Malcolm Jenkins","phi","@ CHI","W  29-14",1,10,1,3,1,0,0,"Philadelphia Eagles",10,2,12,24,39,19.5,"184",4.7,92,2,"20",12,30.8,2,0,1,5,2,12,24,33,55,60,27.5,"388",7.7,194,0,2,16,29.1,"58",5,3,6,69.1,NA,2,"12",24,"100",286,5.7,15,6,20,30,0,3,0,11,"75","22:18",4,2,NA,4
"463",25,"Destiny Vaeao","phi","@ CHI","W  29-14",1,4,1,1,0,1,0,"Philadelphia Eagles",32,16,26.9,430,478,29.9,"2,153",4.5,134.6,10,"84",100,20.9,15,5,3,28,16,26.9,430,394,633,62.2,39.6,"4,273",7.1,267.1,36,15,239,37.8,"59",55,9,37,92.8,30,16,"26,9",430,"1,148",401.6,5.6,22.8,99,231,43,6,9,67,123,"1,051","34:09",23,11,2016,NA
"464",25,"Destiny Vaeao","phi","@ CHI","W  29-14",1,4,1,1,0,1,0,"Philadelphia Eagles",10,2,12,24,39,19.5,"184",4.7,92,2,"20",12,30.8,2,0,1,5,2,12,24,33,55,60,27.5,"388",7.7,194,0,2,16,29.1,"58",5,3,6,69.1,NA,2,"12",24,"100",286,5.7,15,6,20,30,0,3,0,11,"75","22:18",4,2,NA,4
"465",25,"Beau Allen","phi","@ CHI","W  29-14",0,0,0,2,0,0,0,"Philadelphia Eagles",32,16,26.9,430,478,29.9,"2,153",4.5,134.6,10,"84",100,20.9,15,5,3,28,16,26.9,430,394,633,62.2,39.6,"4,273",7.1,267.1,36,15,239,37.8,"59",55,9,37,92.8,30,16,"26,9",430,"1,148",401.6,5.6,22.8,99,231,43,6,9,67,123,"1,051","34:09",23,11,2016,NA
"466",25,"Beau Allen","phi","@ CHI","W  29-14",0,0,0,2,0,0,0,"Philadelphia Eagles",10,2,12,24,39,19.5,"184",4.7,92,2,"20",12,30.8,2,0,1,5,2,12,24,33,55,60,27.5,"388",7.7,194,0,2,16,29.1,"58",5,3,6,69.1,NA,2,"12",24,"100",286,5.7,15,6,20,30,0,3,0,11,"75","22:18",4,2,NA,4
"467",25,"Connor Barwin","phi","@ CHI","W  29-14",0,0,2,0,0,0,0,"Philadelphia Eagles",32,16,26.9,430,478,29.9,"2,153",4.5,134.6,10,"84",100,20.9,15,5,3,28,16,26.9,430,394,633,62.2,39.6,"4,273",7.1,267.1,36,15,239,37.8,"59",55,9,37,92.8,30,16,"26,9",430,"1,148",401.6,5.6,22.8,99,231,43,6,9,67,123,"1,051","34:09",23,11,2016,NA
"468",25,"Connor Barwin","phi","@ CHI","W  29-14",0,0,2,0,0,0,0,"Philadelphia Eagles",10,2,12,24,39,19.5,"184",4.7,92,2,"20",12,30.8,2,0,1,5,2,12,24,33,55,60,27.5,"388",7.7,194,0,2,16,29.1,"58",5,3,6,69.1,NA,2,"12",24,"100",286,5.7,15,6,20,30,0,3,0,11,"75","22:18",4,2,NA,4
"469",25,"Fletcher Cox","phi","vs PIT","W  34-3",2,18,2,3,2,1,0,"Philadelphia Eagles",32,16,26.9,430,478,29.9,"2,153",4.5,134.6,10,"84",100,20.9,15,5,3,28,16,26.9,430,394,633,62.2,39.6,"4,273",7.1,267.1,36,15,239,37.8,"59",55,9,37,92.8,30,16,"26,9",430,"1,148",401.6,5.6,22.8,99,231,43,6,9,67,123,"1,051","34:09",23,11,2016,NA
"470",25,"Fletcher Cox","phi","vs PIT","W  34-3",2,18,2,3,2,1,0,"Philadelphia Eagles",10,2,12,24,39,19.5,"184",4.7,92,2,"20",12,30.8,2,0,1,5,2,12,24,33,55,60,27.5,"388",7.7,194,0,2,16,29.1,"58",5,3,6,69.1,NA,2,"12",24,"100",286,5.7,15,6,20,30,0,3,0,11,"75","22:18",4,2,NA,4
"471",25,"Brandon Graham","phi","vs PIT","W  34-3",1,9,1,1,0,0,1,"Philadelphia Eagles",32,16,26.9,430,478,29.9,"2,153",4.5,134.6,10,"84",100,20.9,15,5,3,28,16,26.9,430,394,633,62.2,39.6,"4,273",7.1,267.1,36,15,239,37.8,"59",55,9,37,92.8,30,16,"26,9",430,"1,148",401.6,5.6,22.8,99,231,43,6,9,67,123,"1,051","34:09",23,11,2016,NA
"472",25,"Brandon Graham","phi","vs PIT","W  34-3",1,9,1,1,0,0,1,"Philadelphia Eagles",10,2,12,24,39,19.5,"184",4.7,92,2,"20",12,30.8,2,0,1,5,2,12,24,33,55,60,27.5,"388",7.7,194,0,2,16,29.1,"58",5,3,6,69.1,NA,2,"12",24,"100",286,5.7,15,6,20,30,0,3,0,11,"75","22:18",4,2,NA,4
"473",25,"Bennie Logan","phi","vs PIT","W  34-3",1,8,2,1,1,0,0,"Philadelphia Eagles",32,16,26.9,430,478,29.9,"2,153",4.5,134.6,10,"84",100,20.9,15,5,3,28,16,26.9,430,394,633,62.2,39.6,"4,273",7.1,267.1,36,15,239,37.8,"59",55,9,37,92.8,30,16,"26,9",430,"1,148",401.6,5.6,22.8,99,231,43,6,9,67,123,"1,051","34:09",23,11,2016,NA
"474",25,"Bennie Logan","phi","vs PIT","W  34-3",1,8,2,1,1,0,0,"Philadelphia Eagles",10,2,12,24,39,19.5,"184",4.7,92,2,"20",12,30.8,2,0,1,5,2,12,24,33,55,60,27.5,"388",7.7,194,0,2,16,29.1,"58",5,3,6,69.1,NA,2,"12",24,"100",286,5.7,15,6,20,30,0,3,0,11,"75","22:18",4,2,NA,4
"475",25,"Connor Barwin","phi","vs PIT","W  34-3",0,0,0,1,0,0,0,"Philadelphia Eagles",32,16,26.9,430,478,29.9,"2,153",4.5,134.6,10,"84",100,20.9,15,5,3,28,16,26.9,430,394,633,62.2,39.6,"4,273",7.1,267.1,36,15,239,37.8,"59",55,9,37,92.8,30,16,"26,9",430,"1,148",401.6,5.6,22.8,99,231,43,6,9,67,123,"1,051","34:09",23,11,2016,NA
"476",25,"Connor Barwin","phi","vs PIT","W  34-3",0,0,0,1,0,0,0,"Philadelphia Eagles",10,2,12,24,39,19.5,"184",4.7,92,2,"20",12,30.8,2,0,1,5,2,12,24,33,55,60,27.5,"388",7.7,194,0,2,16,29.1,"58",5,3,6,69.1,NA,2,"12",24,"100",286,5.7,15,6,20,30,0,3,0,11,"75","22:18",4,2,NA,4
"477",26,"Arthur Moats","pit","vs CIN","W  24-16",1,0,1,1,2,0,0,"Pittsburgh Steelers",5,16,19.9,319,382,23.9,"1,459",3.8,91.2,6,"44",71,18.6,6,1,12,30,16,19.9,319,402,625,64.3,39.1,"4,350",7.5,271.9,29,17,231,37,"80T",52,12,48,90.9,21,16,"19,9",319,"1,055",363.1,5.5,20.4,90,225,40,7,24,29,121,"1,149","30:54",27,13,2016,NA
"478",26,"Arthur Moats","pit","vs CIN","W  24-16",1,0,1,1,2,0,0,"Pittsburgh Steelers",2,2,16,32,30,15,"101",3.4,50.5,1,"12",4,13.3,0,0,0,31,2,16,32,61,97,62.9,48.5,"695",7.2,347.5,1,2,31,32,"33",10,0,1,79.2,NA,2,"16",32,"128",398,6.2,19.5,7,26,27,1,3,33,14,"86","26:54",3,2,NA,22
"479",27,"Jeremiah Attaochu","sd","@ KC","L  27-33",1,14,2,1,0,0,0,"San Diego Chargers",27,16,24.9,398,417,26.1,"2,005",4.8,125.3,17,"65T",101,24.2,21,3,7,14,16,24.9,398,328,510,64.3,31.9,"3,786",7.9,236.6,22,11,170,33.3,"72T",54,12,32,93.8,20,16,"24,9",398,"959",361.9,6,18.7,74,195,38,7,8,88,120,"976","28:41",14,9,2016,NA
"480",27,"Jeremiah Attaochu","sd","@ KC","L  27-33",1,14,2,1,0,0,0,"San Diego Chargers",7,2,23.5,47,30,15,"152",5.1,76,2,"24",12,40,1,0,0,29,2,23.5,47,65,98,66.3,49,"649",7.1,324.5,4,3,32,32.7,"45",10,1,5,87.6,NA,2,"23.5",47,"133",400.5,6,23,7,25,28,3,4,75,20,"139","28:07",1,1,NA,23
"481",27,"Brandon Mebane","sd","@ KC","L  27-33",1,10,2,2,0,0,0,"San Diego Chargers",27,16,24.9,398,417,26.1,"2,005",4.8,125.3,17,"65T",101,24.2,21,3,7,14,16,24.9,398,328,510,64.3,31.9,"3,786",7.9,236.6,22,11,170,33.3,"72T",54,12,32,93.8,20,16,"24,9",398,"959",361.9,6,18.7,74,195,38,7,8,88,120,"976","28:41",14,9,2016,NA
"482",27,"Brandon Mebane","sd","@ KC","L  27-33",1,10,2,2,0,0,0,"San Diego Chargers",7,2,23.5,47,30,15,"152",5.1,76,2,"24",12,40,1,0,0,29,2,23.5,47,65,98,66.3,49,"649",7.1,324.5,4,3,32,32.7,"45",10,1,5,87.6,NA,2,"23.5",47,"133",400.5,6,23,7,25,28,3,4,75,20,"139","28:07",1,1,NA,23
"483",27,"Caraun Reid","sd","@ KC","L  27-33",1,9,2,1,0,0,0,"San Diego Chargers",27,16,24.9,398,417,26.1,"2,005",4.8,125.3,17,"65T",101,24.2,21,3,7,14,16,24.9,398,328,510,64.3,31.9,"3,786",7.9,236.6,22,11,170,33.3,"72T",54,12,32,93.8,20,16,"24,9",398,"959",361.9,6,18.7,74,195,38,7,8,88,120,"976","28:41",14,9,2016,NA
"484",27,"Caraun Reid","sd","@ KC","L  27-33",1,9,2,1,0,0,0,"San Diego Chargers",7,2,23.5,47,30,15,"152",5.1,76,2,"24",12,40,1,0,0,29,2,23.5,47,65,98,66.3,49,"649",7.1,324.5,4,3,32,32.7,"45",10,1,5,87.6,NA,2,"23.5",47,"133",400.5,6,23,7,25,28,3,4,75,20,"139","28:07",1,1,NA,23
"485",27,"Jahleel Addae","sd","@ KC","L  27-33",0,0,0,4,1,0,0,"San Diego Chargers",27,16,24.9,398,417,26.1,"2,005",4.8,125.3,17,"65T",101,24.2,21,3,7,14,16,24.9,398,328,510,64.3,31.9,"3,786",7.9,236.6,22,11,170,33.3,"72T",54,12,32,93.8,20,16,"24,9",398,"959",361.9,6,18.7,74,195,38,7,8,88,120,"976","28:41",14,9,2016,NA
"486",27,"Jahleel Addae","sd","@ KC","L  27-33",0,0,0,4,1,0,0,"San Diego Chargers",7,2,23.5,47,30,15,"152",5.1,76,2,"24",12,40,1,0,0,29,2,23.5,47,65,98,66.3,49,"649",7.1,324.5,4,3,32,32.7,"45",10,1,5,87.6,NA,2,"23.5",47,"133",400.5,6,23,7,25,28,3,4,75,20,"139","28:07",1,1,NA,23
"487",27,"Melvin Ingram","sd","vs JAX","W  38-14",2,10,2,3,0,1,0,"San Diego Chargers",27,16,24.9,398,417,26.1,"2,005",4.8,125.3,17,"65T",101,24.2,21,3,7,14,16,24.9,398,328,510,64.3,31.9,"3,786",7.9,236.6,22,11,170,33.3,"72T",54,12,32,93.8,20,16,"24,9",398,"959",361.9,6,18.7,74,195,38,7,8,88,120,"976","28:41",14,9,2016,NA
"488",27,"Melvin Ingram","sd","vs JAX","W  38-14",2,10,2,3,0,1,0,"San Diego Chargers",7,2,23.5,47,30,15,"152",5.1,76,2,"24",12,40,1,0,0,29,2,23.5,47,65,98,66.3,49,"649",7.1,324.5,4,3,32,32.7,"45",10,1,5,87.6,NA,2,"23.5",47,"133",400.5,6,23,7,25,28,3,4,75,20,"139","28:07",1,1,NA,23
"489",27,"Jahleel Addae","sd","vs JAX","W  38-14",0,0,0,6,0,0,0,"San Diego Chargers",27,16,24.9,398,417,26.1,"2,005",4.8,125.3,17,"65T",101,24.2,21,3,7,14,16,24.9,398,328,510,64.3,31.9,"3,786",7.9,236.6,22,11,170,33.3,"72T",54,12,32,93.8,20,16,"24,9",398,"959",361.9,6,18.7,74,195,38,7,8,88,120,"976","28:41",14,9,2016,NA
"490",27,"Jahleel Addae","sd","vs JAX","W  38-14",0,0,0,6,0,0,0,"San Diego Chargers",7,2,23.5,47,30,15,"152",5.1,76,2,"24",12,40,1,0,0,29,2,23.5,47,65,98,66.3,49,"649",7.1,324.5,4,3,32,32.7,"45",10,1,5,87.6,NA,2,"23.5",47,"133",400.5,6,23,7,25,28,3,4,75,20,"139","28:07",1,1,NA,23
"491",27,"Jeremiah Attaochu","sd","vs JAX","W  38-14",0,0,0,0,0,0,0,"San Diego Chargers",27,16,24.9,398,417,26.1,"2,005",4.8,125.3,17,"65T",101,24.2,21,3,7,14,16,24.9,398,328,510,64.3,31.9,"3,786",7.9,236.6,22,11,170,33.3,"72T",54,12,32,93.8,20,16,"24,9",398,"959",361.9,6,18.7,74,195,38,7,8,88,120,"976","28:41",14,9,2016,NA
"492",27,"Jeremiah Attaochu","sd","vs JAX","W  38-14",0,0,0,0,0,0,0,"San Diego Chargers",7,2,23.5,47,30,15,"152",5.1,76,2,"24",12,40,1,0,0,29,2,23.5,47,65,98,66.3,49,"649",7.1,324.5,4,3,32,32.7,"45",10,1,5,87.6,NA,2,"23.5",47,"133",400.5,6,23,7,25,28,3,4,75,20,"139","28:07",1,1,NA,23
"493",27,"Jatavis Brown","sd","@ IND","L  22-26",1,11,0,5,1,1,0,"San Diego Chargers",27,16,24.9,398,417,26.1,"2,005",4.8,125.3,17,"65T",101,24.2,21,3,7,14,16,24.9,398,328,510,64.3,31.9,"3,786",7.9,236.6,22,11,170,33.3,"72T",54,12,32,93.8,20,16,"24,9",398,"959",361.9,6,18.7,74,195,38,7,8,88,120,"976","28:41",14,9,2016,NA
"494",27,"Jatavis Brown","sd","@ IND","L  22-26",1,11,0,5,1,1,0,"San Diego Chargers",7,2,23.5,47,30,15,"152",5.1,76,2,"24",12,40,1,0,0,29,2,23.5,47,65,98,66.3,49,"649",7.1,324.5,4,3,32,32.7,"45",10,1,5,87.6,NA,2,"23.5",47,"133",400.5,6,23,7,25,28,3,4,75,20,"139","28:07",1,1,NA,23
"495",27,"Denzel Perryman","sd","@ IND","L  22-26",1,3,1,7,2,0,0,"San Diego Chargers",27,16,24.9,398,417,26.1,"2,005",4.8,125.3,17,"65T",101,24.2,21,3,7,14,16,24.9,398,328,510,64.3,31.9,"3,786",7.9,236.6,22,11,170,33.3,"72T",54,12,32,93.8,20,16,"24,9",398,"959",361.9,6,18.7,74,195,38,7,8,88,120,"976","28:41",14,9,2016,NA
"496",27,"Denzel Perryman","sd","@ IND","L  22-26",1,3,1,7,2,0,0,"San Diego Chargers",7,2,23.5,47,30,15,"152",5.1,76,2,"24",12,40,1,0,0,29,2,23.5,47,65,98,66.3,49,"649",7.1,324.5,4,3,32,32.7,"45",10,1,5,87.6,NA,2,"23.5",47,"133",400.5,6,23,7,25,28,3,4,75,20,"139","28:07",1,1,NA,23
"497",28,"Arik Armstead","sf","vs LA","W  28-0",1,4,1,1,0,0,0,"San Francisco 49ers",29,16,24.2,387,504,31.5,"2,020",4,126.2,20,"71T",128,25.4,9,4,4,27,16,24.2,387,375,549,68.3,34.3,"4,179",8,261.2,21,9,199,36.2,"66T",58,13,28,98.1,29,16,"24,2",387,"1,081",387.4,5.7,22.2,82,210,39,6,11,54,112,"920","34:09",10,3,2016,NA
"498",28,"Arik Armstead","sf","vs LA","W  28-0",1,4,1,1,0,0,0,"San Francisco 49ers",25,2,23,46,60,30,"241",4,120.5,0,"25",12,20,1,0,1,12,2,23,46,41,75,54.7,37.5,"473",6.4,236.5,4,3,21,28,"78T",7,2,3,75.6,NA,2,"23",46,"138",357,5.2,18,10,30,33,1,2,50,18,"167","31:52",3,3,NA,15
"499",28,"Ahmad Brooks","sf","vs LA","W  28-0",1,6,1,2,1,0,0,"San Francisco 49ers",29,16,24.2,387,504,31.5,"2,020",4,126.2,20,"71T",128,25.4,9,4,4,27,16,24.2,387,375,549,68.3,34.3,"4,179",8,261.2,21,9,199,36.2,"66T",58,13,28,98.1,29,16,"24,2",387,"1,081",387.4,5.7,22.2,82,210,39,6,11,54,112,"920","34:09",10,3,2016,NA
"500",28,"Ahmad Brooks","sf","vs LA","W  28-0",1,6,1,2,1,0,0,"San Francisco 49ers",25,2,23,46,60,30,"241",4,120.5,0,"25",12,20,1,0,1,12,2,23,46,41,75,54.7,37.5,"473",6.4,236.5,4,3,21,28,"78T",7,2,3,75.6,NA,2,"23",46,"138",357,5.2,18,10,30,33,1,2,50,18,"167","31:52",3,3,NA,15
"501",28,"Ray-Ray Armstrong","sf","vs LA","W  28-0",0,0,0,3,1,0,0,"San Francisco 49ers",29,16,24.2,387,504,31.5,"2,020",4,126.2,20,"71T",128,25.4,9,4,4,27,16,24.2,387,375,549,68.3,34.3,"4,179",8,261.2,21,9,199,36.2,"66T",58,13,28,98.1,29,16,"24,2",387,"1,081",387.4,5.7,22.2,82,210,39,6,11,54,112,"920","34:09",10,3,2016,NA
"502",28,"Ray-Ray Armstrong","sf","vs LA","W  28-0",0,0,0,3,1,0,0,"San Francisco 49ers",25,2,23,46,60,30,"241",4,120.5,0,"25",12,20,1,0,1,12,2,23,46,41,75,54.7,37.5,"473",6.4,236.5,4,3,21,28,"78T",7,2,3,75.6,NA,2,"23",46,"138",357,5.2,18,10,30,33,1,2,50,18,"167","31:52",3,3,NA,15
"503",28,"Antoine Bethea","sf","vs LA","W  28-0",0,0,0,4,0,0,0,"San Francisco 49ers",29,16,24.2,387,504,31.5,"2,020",4,126.2,20,"71T",128,25.4,9,4,4,27,16,24.2,387,375,549,68.3,34.3,"4,179",8,261.2,21,9,199,36.2,"66T",58,13,28,98.1,29,16,"24,2",387,"1,081",387.4,5.7,22.2,82,210,39,6,11,54,112,"920","34:09",10,3,2016,NA
"504",28,"Antoine Bethea","sf","vs LA","W  28-0",0,0,0,4,0,0,0,"San Francisco 49ers",25,2,23,46,60,30,"241",4,120.5,0,"25",12,20,1,0,1,12,2,23,46,41,75,54.7,37.5,"473",6.4,236.5,4,3,21,28,"78T",7,2,3,75.6,NA,2,"23",46,"138",357,5.2,18,10,30,33,1,2,50,18,"167","31:52",3,3,NA,15
"505",28,"Gerald Hodges","sf","@ CAR","L  27-46",1,0,1,2,8,1,0,"San Francisco 49ers",29,16,24.2,387,504,31.5,"2,020",4,126.2,20,"71T",128,25.4,9,4,4,27,16,24.2,387,375,549,68.3,34.3,"4,179",8,261.2,21,9,199,36.2,"66T",58,13,28,98.1,29,16,"24,2",387,"1,081",387.4,5.7,22.2,82,210,39,6,11,54,112,"920","34:09",10,3,2016,NA
"506",28,"Gerald Hodges","sf","@ CAR","L  27-46",1,0,1,2,8,1,0,"San Francisco 49ers",25,2,23,46,60,30,"241",4,120.5,0,"25",12,20,1,0,1,12,2,23,46,41,75,54.7,37.5,"473",6.4,236.5,4,3,21,28,"78T",7,2,3,75.6,NA,2,"23",46,"138",357,5.2,18,10,30,33,1,2,50,18,"167","31:52",3,3,NA,15
"507",28,"Arik Armstead","sf","@ CAR","L  27-46",0,0,0,0,1,0,0,"San Francisco 49ers",29,16,24.2,387,504,31.5,"2,020",4,126.2,20,"71T",128,25.4,9,4,4,27,16,24.2,387,375,549,68.3,34.3,"4,179",8,261.2,21,9,199,36.2,"66T",58,13,28,98.1,29,16,"24,2",387,"1,081",387.4,5.7,22.2,82,210,39,6,11,54,112,"920","34:09",10,3,2016,NA
"508",28,"Arik Armstead","sf","@ CAR","L  27-46",0,0,0,0,1,0,0,"San Francisco 49ers",25,2,23,46,60,30,"241",4,120.5,0,"25",12,20,1,0,1,12,2,23,46,41,75,54.7,37.5,"473",6.4,236.5,4,3,21,28,"78T",7,2,3,75.6,NA,2,"23",46,"138",357,5.2,18,10,30,33,1,2,50,18,"167","31:52",3,3,NA,15
"509",28,"Ray-Ray Armstrong","sf","@ CAR","L  27-46",0,0,0,4,0,0,1,"San Francisco 49ers",29,16,24.2,387,504,31.5,"2,020",4,126.2,20,"71T",128,25.4,9,4,4,27,16,24.2,387,375,549,68.3,34.3,"4,179",8,261.2,21,9,199,36.2,"66T",58,13,28,98.1,29,16,"24,2",387,"1,081",387.4,5.7,22.2,82,210,39,6,11,54,112,"920","34:09",10,3,2016,NA
"510",28,"Ray-Ray Armstrong","sf","@ CAR","L  27-46",0,0,0,4,0,0,1,"San Francisco 49ers",25,2,23,46,60,30,"241",4,120.5,0,"25",12,20,1,0,1,12,2,23,46,41,75,54.7,37.5,"473",6.4,236.5,4,3,21,28,"78T",7,2,3,75.6,NA,2,"23",46,"138",357,5.2,18,10,30,33,1,2,50,18,"167","31:52",3,3,NA,15
"511",28,"Nick Bellore","sf","@ CAR","L  27-46",0,0,0,0,0,0,0,"San Francisco 49ers",29,16,24.2,387,504,31.5,"2,020",4,126.2,20,"71T",128,25.4,9,4,4,27,16,24.2,387,375,549,68.3,34.3,"4,179",8,261.2,21,9,199,36.2,"66T",58,13,28,98.1,29,16,"24,2",387,"1,081",387.4,5.7,22.2,82,210,39,6,11,54,112,"920","34:09",10,3,2016,NA
"512",28,"Nick Bellore","sf","@ CAR","L  27-46",0,0,0,0,0,0,0,"San Francisco 49ers",25,2,23,46,60,30,"241",4,120.5,0,"25",12,20,1,0,1,12,2,23,46,41,75,54.7,37.5,"473",6.4,236.5,4,3,21,28,"78T",7,2,3,75.6,NA,2,"23",46,"138",357,5.2,18,10,30,33,1,2,50,18,"167","31:52",3,3,NA,15
"513",28,"Ahmad Brooks","sf","@ SEA","L  18-37",1,6,1,3,1,0,0,"San Francisco 49ers",29,16,24.2,387,504,31.5,"2,020",4,126.2,20,"71T",128,25.4,9,4,4,27,16,24.2,387,375,549,68.3,34.3,"4,179",8,261.2,21,9,199,36.2,"66T",58,13,28,98.1,29,16,"24,2",387,"1,081",387.4,5.7,22.2,82,210,39,6,11,54,112,"920","34:09",10,3,2016,NA
"514",28,"Ahmad Brooks","sf","@ SEA","L  18-37",1,6,1,3,1,0,0,"San Francisco 49ers",25,2,23,46,60,30,"241",4,120.5,0,"25",12,20,1,0,1,12,2,23,46,41,75,54.7,37.5,"473",6.4,236.5,4,3,21,28,"78T",7,2,3,75.6,NA,2,"23",46,"138",357,5.2,18,10,30,33,1,2,50,18,"167","31:52",3,3,NA,15
"515",28,"Glenn Dorsey","sf","@ SEA","L  18-37",1,11,1,1,0,0,0,"San Francisco 49ers",29,16,24.2,387,504,31.5,"2,020",4,126.2,20,"71T",128,25.4,9,4,4,27,16,24.2,387,375,549,68.3,34.3,"4,179",8,261.2,21,9,199,36.2,"66T",58,13,28,98.1,29,16,"24,2",387,"1,081",387.4,5.7,22.2,82,210,39,6,11,54,112,"920","34:09",10,3,2016,NA
"516",28,"Glenn Dorsey","sf","@ SEA","L  18-37",1,11,1,1,0,0,0,"San Francisco 49ers",25,2,23,46,60,30,"241",4,120.5,0,"25",12,20,1,0,1,12,2,23,46,41,75,54.7,37.5,"473",6.4,236.5,4,3,21,28,"78T",7,2,3,75.6,NA,2,"23",46,"138",357,5.2,18,10,30,33,1,2,50,18,"167","31:52",3,3,NA,15
