Mass	Polarity	Intensity	Start	End
376.22229	Positive	125202.5519	5.231419509	5.531419509
376.2223816	Positive	831569.2167	5.062894307	5.362894307
376.2235718	Positive	134973.5431	4.83085125	5.13085125
376.2238159	Positive	291189.5706	4.953362843	5.253362843
376.2245789	Positive	200334.7348	4.587483249	4.887483249
376.224884	Positive	149828.1009	4.80476807	5.10476807
376.2249146	Positive	134617.0097	4.60098767	4.90098767
376.2261047	Positive	280328.4436	4.546035864	4.846035864
376.2324829	Positive	357921.5057	4.935697344	5.235697344
376.232605	Positive	1437807.405	5.479852553	5.779852553
376.2589722	Positive	1432756.859	8.03121921	8.33121921
376.2683716	Positive	100917.0902	7.852835608	8.152835608
376.2687988	Positive	4012173.862	10.24255968	10.54255968
376.2689819	Positive	2745469.261	10.42396298	10.72396298
376.2814331	Positive	920774.1972	10.95499804	11.25499804
376.2849731	Positive	543342.431	9.315159752	9.615159752
376.2853088	Positive	571659.5944	9.234528065	9.534528065
376.2853394	Positive	149347.7818	9.891511236	10.19151124
376.2857361	Positive	581141.9528	9.330527222	9.630527222
376.2861938	Positive	62321.80553	6.79805331	7.09805331
376.2861938	Positive	259927.1406	7.634208977	7.934208977
376.2869568	Positive	130452.4707	7.249792432	7.549792432
376.2871094	Positive	96108.45884	6.856220445	7.156220445
376.287384	Positive	131022.7484	8.554235237	8.854235237
376.3047791	Positive	5690311.102	9.374326167	9.674326167
376.3049927	Positive	1648248.495	11.56011044	11.86011044
376.3050842	Positive	7628288.79	9.460731323	9.760731323
376.3052368	Positive	310796.648	9.01277645	9.31277645
376.3180542	Positive	495091.138	11.68786784	11.98786784
376.319397	Positive	383046.6349	11.58559718	11.88559718
376.3195496	Positive	924208.6593	11.12842518	11.42842518
376.3195496	Positive	1607892.173	11.24459848	11.54459848
376.3411865	Positive	55159958.3	12.82060362	13.12060362
376.3416138	Positive	479341.4549	9.839852075	10.13985208
376.3418579	Positive	892098.2718	10.08866436	10.38866436
376.3419495	Positive	214888.6467	9.636319925	9.936319925
376.7440796	Positive	8173166.608	8.755105934	9.055105934
376.980957	Positive	4372709.194	9.356360142	9.656360142
377.0682373	Positive	1970961.459	0.148950305	0.448950305
377.0839844	Positive	2314072.875	0.380654287	0.680654287
377.0842285	Positive	182371.9468	3.306511029	3.606511029
377.0842896	Positive	1398617.216	0.45213964	0.75213964
377.0854492	Positive	269817.8107	5.577260698	5.877260698
377.0860596	Positive	62337.50445	5.715281587	6.015281587
377.1201172	Positive	215096.0503	3.175201479	3.475201479
377.144989	Positive	2936904.221	4.338703958	4.638703958
377.153595	Positive	247108.0218	6.043916012	6.343916012
377.1538696	Positive	423773.0264	6.148767834	6.448767834
377.1553345	Positive	103932.4193	4.496425571	4.796425571
377.1629028	Positive	83479.83007	1.569396609	1.869396609
377.1695557	Positive	52576.29535	4.25276958	4.55276958
377.170105	Positive	69090.04286	2.890959238	3.190959238
377.1702576	Positive	366521.0442	10.24581192	10.54581192
377.1719971	Positive	170486.8367	8.910245418	9.210245418
377.1801147	Positive	1548435.97	4.420989249	4.720989249
377.1801453	Positive	4635796.062	6.889514939	7.189514939
377.1811829	Positive	272653.2952	3.751488954	4.051488954
377.1870422	Positive	309745.6825	11.05164452	11.35164452
377.1943359	Positive	498536.4089	8.169635943	8.469635943
377.1947937	Positive	106726.6001	5.821731882	6.121731882
377.1951294	Positive	993858.6174	5.04821866	5.34821866
377.1951294	Positive	556319.586	8.200909965	8.500909965
377.1952209	Positive	620132.3227	9.264472021	9.564472021
377.195282	Positive	289824.6025	9.110131447	9.410131447
377.195282	Positive	1319033.225	9.299932487	9.599932487
377.1954041	Positive	664253.9004	9.242053953	9.542053953
377.1974792	Positive	222518.7591	4.99352677	5.29352677
377.2023926	Positive	244759.0306	0.516385767	0.816385767
377.2057495	Positive	383214.8332	9.910395964	10.21039596
377.2062683	Positive	317958.4007	9.154733606	9.454733606
377.2064514	Positive	149401.9811	8.61261761	8.91261761
377.2094727	Positive	139207.1505	6.819687595	7.119687595
377.2100525	Positive	256652.3921	8.91563744	9.21563744
377.2169495	Positive	516162.9625	11.07009717	11.37009717
377.2278442	Positive	382441.8192	0.450724977	0.750724977
377.2287903	Positive	1166142.825	9.159359774	9.459359774
377.2293396	Positive	1310841.977	11.05891178	11.35891178
377.2294006	Positive	1792552.139	9.23956001	9.53956001
377.2313843	Positive	9387631.173	10.7656607	11.0656607
377.2316589	Positive	2817642.135	9.864738568	10.16473857
377.2349854	Positive	2400095.635	10.95769782	11.25769782
377.2441101	Positive	207073.1073	8.893026142	9.193026142
377.2442017	Positive	230777.6685	11.87544396	12.17544396
377.2444458	Positive	238439.15	11.98373257	12.28373257
377.2452087	Positive	361690.1689	8.698245775	8.998245775
377.2457581	Positive	675260.0188	11.23430639	11.53430639
377.2647705	Positive	1852502.398	10.14072178	10.44072178
377.2649231	Positive	98448207.05	11.45532561	11.75532561
377.2652588	Positive	18835467.3	11.34913296	11.64913296
377.2652893	Positive	10425597.18	11.73171865	12.03171865
377.2662964	Positive	694078.7129	11.79268185	12.09268185
377.2663574	Positive	2231958.387	11.12325785	11.42325785
377.2677002	Positive	7190167.865	12.005015	12.305015
378.283783	Positive	73844.84451	7.125040792	7.425040792
377.2788391	Positive	63471.11397	7.072558321	7.372558321
377.2790222	Positive	21211924.64	10.49729944	10.79729944
378.2843933	Positive	84597.10169	8.642604473	8.942604473
378.2844849	Positive	60433.60139	8.591390425	8.891390425
377.2826843	Positive	180300.4585	10.95616303	11.25616303
377.2888184	Positive	4263990.839	10.25410586	10.55410586
377.2890625	Positive	1198540.366	3.417904082	3.717904082
377.2894897	Positive	1711643.298	8.982748517	9.282748517
377.2999878	Positive	2616377.924	10.58662025	10.88662025
377.3001709	Positive	484220.1324	10.4703272	10.7703272
377.3019409	Positive	475638.1935	10.73869884	11.03869884
377.3023682	Positive	121232.247	12.91962514	13.21962514
377.3049011	Positive	255086.4296	9.318356449	9.618356449
377.3154602	Positive	965581.0934	9.739655456	10.03965546
377.3245239	Positive	1811999.313	11.50569581	11.80569581
377.3249817	Positive	1760886.728	11.3253712	11.6253712
377.3382568	Positive	208981.7842	10.95889021	11.25889021
377.5578613	Positive	65972.71556	3.450837759	3.750837759
378.0343628	Positive	533620.7784	9.468550011	9.768550011
378.1390076	Positive	197444.7862	2.939471543	3.239471543
378.1472473	Positive	198507.573	4.467612372	4.767612372
378.1546021	Positive	101664.8046	5.49853715	5.79853715
378.1573792	Positive	80654.11916	2.791080256	3.091080256
378.1578674	Positive	402008.9082	2.982197857	3.282197857
378.1656494	Positive	981056.4359	1.037876664	1.337876664
378.1685181	Positive	3970947.203	7.718787026	8.018787026
378.1686707	Positive	158579.7456	2.230684293	2.530684293
378.1704102	Positive	3078576.447	4.915453572	5.215453572
378.17099	Positive	104378.0958	5.77681089	6.07681089
378.1751099	Positive	142198.272	4.215486175	4.515486175
378.1751099	Positive	64684.40689	4.245621387	4.545621387
378.1754456	Positive	763668.5641	3.453810374	3.753810374
378.1755066	Positive	1765602.644	3.076009799	3.376009799
378.1806641	Positive	203213.546	6.299408317	6.599408317
378.1878052	Positive	346140.044	7.750559652	8.050559652
378.1894531	Positive	253959.4953	7.393035756	7.693035756
378.2018738	Positive	60620.34284	2.39096458	2.69096458
378.2113342	Positive	273892.2224	4.013932851	4.313932851
378.2116089	Positive	204924.2827	3.581156817	3.881156817
378.211731	Positive	407643.5768	4.602256744	4.902256744
378.2121887	Positive	99976.90919	3.319433179	3.619433179
378.223175	Positive	155613.7308	3.574789171	3.874789171
378.2235718	Positive	119777.9787	3.532087636	3.832087636
378.2240295	Positive	162005.9103	8.547885381	8.847885381
378.2302856	Positive	86731.86785	4.373595312	4.673595312
378.2373047	Positive	338621.6023	5.09715902	5.39715902
378.2377014	Positive	668578.9277	5.338441664	5.638441664
378.2377319	Positive	215828.9625	5.823227043	6.123227043
378.2381592	Positive	734109.9252	5.666635385	5.966635385
378.2481995	Positive	571977.3634	6.163638079	6.463638079
378.24823	Positive	456376.6465	4.884325271	5.184325271
378.2624512	Positive	117634.802	8.637345342	8.937345342
378.2628174	Positive	882605.6811	9.370541083	9.670541083
378.2632751	Positive	2463086.679	9.994017439	10.29401744
378.2636719	Positive	246974.955	8.539959269	8.839959269
378.2638245	Positive	314433.9585	9.561332422	9.861332422
378.2640076	Positive	352525.1411	9.66232025	9.96232025
378.2645874	Positive	134723.9138	8.246536885	8.546536885
378.2646179	Positive	206624.037	8.565250422	8.865250422
378.2647705	Positive	197424.2131	8.421086635	8.721086635
378.2664185	Positive	757297.1289	8.827623584	9.127623584
378.2845154	Positive	3088999.826	10.06733711	10.36733711
378.2980957	Positive	651817.9981	12.40051138	12.70051138
378.2986755	Positive	877097.4602	12.38688869	12.68688869
378.3003235	Positive	425661.1791	10.79834374	11.09834374
378.3013306	Positive	204619.9058	10.38800686	10.68800686
378.3016663	Positive	628970.6917	10.58762523	10.88762523
378.3108215	Positive	3422770.6	9.961783941	10.26178394
378.3108521	Positive	5728873.844	9.854717865	10.15471786
378.3196106	Positive	1428738.531	11.41148822	11.71148822
378.3205261	Positive	189744.869	8.654034133	8.954034133
378.3205261	Positive	7548872.213	10.91091961	11.21091961
378.3207703	Positive	74652.53486	8.034324234	8.334324234
378.3208008	Positive	569628.4635	9.640398675	9.940398675
378.3210144	Positive	2470332.043	9.011039497	9.311039497
378.338501	Positive	503157.0875	12.70325092	13.00325092
378.3562927	Positive	1685901.178	11.08946334	11.38946334
378.3567505	Positive	2849751.972	12.0178579	12.3178579
378.356781	Positive	3334140.343	12.38380168	12.68380168
378.3569641	Positive	428937.1202	10.8889766	11.1889766
378.3569641	Positive	1365140.001	12.1445873	12.4445873
378.7141113	Positive	423749.8724	8.411306113	8.711306113
378.7338562	Positive	111398.9513	4.943578356	5.243578356
378.7517395	Positive	141998.5433	5.478050588	5.778050588
378.9584961	Positive	496874.5324	0.168114674	0.468114674
378.9777832	Positive	1938597.185	9.358544583	9.658544583
379.0631714	Positive	852519.9342	0.198400221	0.498400221
379.098877	Positive	16065714.15	3.588782844	3.888782844
379.098999	Positive	258397.9411	0.500669174	0.800669174
379.0990906	Positive	413653.6483	0.454397131	0.754397131
379.0990906	Positive	307469.7233	3.92699451	4.22699451
379.0993347	Positive	652423.5158	0.779107509	1.079107509
379.0993652	Positive	5178932.05	3.226519082	3.526519082
379.0995789	Positive	349622.489	3.002362955	3.302362955
379.1116028	Positive	229074.7539	8.457945379	8.757945379
379.135376	Positive	24026172.63	5.926346146	6.226346146
379.1356201	Positive	316707.75	4.236992931	4.536992931
379.1356506	Positive	621407.3465	3.987672006	4.287672006
379.1526794	Positive	308573.8785	4.282848282	4.582848282
379.1530151	Positive	91359.15985	5.418557796	5.718557796
379.1535034	Positive	96957.37619	5.438750167	5.738750167
379.1539612	Positive	129479.3634	5.273134708	5.573134708
379.1539917	Positive	1831530.327	5.034802616	5.334802616
379.1543884	Positive	1069784.014	4.979105941	5.279105941
379.1575012	Positive	99262.90967	3.982216196	4.282216196
379.1596985	Positive	2178263.075	2.482563867	2.782563867
379.1663818	Positive	478004.8854	9.423973405	9.723973405
379.1665649	Positive	310959.6738	9.217405165	9.517405165
379.1851501	Positive	9124427.693	3.818220589	4.118220589
379.1858215	Positive	415391.0005	0.343749108	0.643749108
380.1909485	Positive	635157.4924	0.377001526	0.677001526
380.1913147	Positive	185352.8496	2.519990347	2.819990347
380.1912537	Positive	53885.24738	3.311288325	3.611288325
379.1869202	Positive	355646.6535	0.429473894	0.729473894
379.1877136	Positive	203900.9744	9.213751289	9.513751289
379.1881714	Positive	151222.5687	9.146291802	9.446291802
379.1882935	Positive	155281.883	9.044521383	9.344521383
379.1897278	Positive	96563.51733	7.602759082	7.902759082
379.1900024	Positive	319308.0039	6.916358553	7.216358553
379.1967163	Positive	304642.8427	3.749377287	4.049377287
379.2104187	Positive	367265.7532	7.248956939	7.548956939
379.2105713	Positive	382168.1416	5.331034271	5.631034271
379.2106018	Positive	3267709.39	9.353126463	9.653126463
379.210968	Positive	324250.0624	4.998180443	5.298180443
379.210968	Positive	265258.8009	5.054322125	5.354322125
379.210968	Positive	211156.6847	5.076516349	5.376516349
379.210968	Positive	67020543.87	9.264686179	9.564686179
379.2109985	Positive	403479.0765	6.853147287	7.153147287
379.2114258	Positive	354258.9989	5.779038063	6.079038063
379.2131653	Positive	282406.4076	3.398018443	3.698018443
379.2143555	Positive	99409.98442	4.605987498	4.905987498
379.2147217	Positive	109885.9344	4.541311038	4.841311038
379.2232666	Positive	128174.7573	9.446321164	9.746321164
379.2241821	Positive	175359.5766	10.56575284	10.86575284
379.2243652	Positive	7481114.111	9.877832435	10.17783244
379.2249451	Positive	58941.27894	7.47269183	7.77269183
379.2251282	Positive	136535.284	7.434678683	7.734678683
379.2251587	Positive	206263.4312	9.73409927	10.03409927
379.2303772	Positive	433464.6653	8.240889127	8.540889127
379.2317505	Positive	305960.3475	8.368726936	8.668726936
379.236908	Positive	17617936.81	10.90852551	11.20852551
379.2447205	Positive	4757478.772	10.73809937	11.03809937
379.2452698	Positive	230617.0424	11.23360868	11.53360868
379.2452698	Positive	414897.9153	11.27703125	11.57703125
379.245636	Positive	1461047.191	10.55535682	10.85535682
379.245636	Positive	670112.1716	10.69421153	10.99421153
379.2462463	Positive	230246.4894	7.85337556	8.15337556
379.2463379	Positive	1194687.516	10.37777486	10.67777486
379.246521	Positive	510290.1763	10.861602	11.161602
379.2469788	Positive	2251795.433	10.47376075	10.77376075
379.2469788	Positive	2573158.842	10.7935029	11.0935029
379.2473755	Positive	953460.3319	7.521079984	7.821079984
379.261322	Positive	590339.8482	10.03008555	10.33008555
379.2615967	Positive	2508222.62	11.8363092	12.1363092
379.2620544	Positive	676095.9528	10.15360447	10.45360447
379.26297	Positive	781779.446	11.1681516	11.4681516
379.2633057	Positive	105904.4011	9.128451334	9.428451334
379.2633667	Positive	165322.9702	9.299391476	9.599391476
379.2633667	Positive	226485.4407	9.422730229	9.722730229
379.2635193	Positive	1085176.593	11.12509776	11.42509776
379.2639465	Positive	159491.5564	8.987630081	9.287630081
379.2639771	Positive	172798.6931	9.230645539	9.530645539
379.2799072	Positive	273395.4271	9.265390878	9.565390878
379.2801819	Positive	1444954.172	10.2675105	10.5675105
379.280304	Positive	60553.75255	12.94896257	13.24896257
379.280304	Positive	60523.64127	13.01168216	13.31168216
379.2807007	Positive	59796974.9	11.90116706	12.20116706
379.2815247	Positive	1735440.252	9.686910128	9.986910128
379.2819824	Positive	1386625.535	10.40847729	10.70847729
379.2822876	Positive	93913.61794	12.97876258	13.27876258
379.282959	Positive	9178436.567	11.68491676	11.98491676
379.2831116	Positive	64334906.38	11.59526083	11.89526083
379.2832947	Positive	4347853.399	11.06459691	11.36459691
379.2945251	Positive	2866790.256	7.660650909	7.960650909
379.2946777	Positive	163354.8642	8.751665899	9.051665899
379.2948608	Positive	80357.61535	7.848258716	8.148258716
379.2950745	Positive	572686.7367	10.45597641	10.75597641
380.3002319	Positive	206940.5402	8.584657307	8.884657307
379.2952881	Positive	180091.0247	9.025263488	9.325263488
379.2956238	Positive	188350.9457	10.49279653	10.79279653
380.300354	Positive	166297.4618	8.607079057	8.907079057
379.2963562	Positive	259895.2575	11.04388272	11.34388272
379.3045654	Positive	9826220.378	10.19911583	10.49911583
379.3046875	Positive	1331158.499	10.32314014	10.62314014
379.3169861	Positive	575682.3193	12.52378398	12.82378398
379.317749	Positive	431058.2889	12.46353324	12.76353324
379.3207092	Positive	288665.5869	9.92563569	10.22563569
379.7114868	Positive	121692.1699	2.970327128	3.270327128
380.1333923	Positive	805973.0425	3.173479138	3.473479138
380.1336975	Positive	578837.55	3.064278006	3.364278006
380.1481628	Positive	4859179.315	0.379913639	0.679913639
380.1542969	Positive	338176.6387	0.163152133	0.463152133
380.1548157	Positive	327053.5125	3.459811872	3.759811872
380.163208	Positive	170368.6524	2.357468734	2.657468734
380.16922	Positive	667412.606	3.715477177	4.015477177
380.1693115	Positive	525337.2287	3.67432252	3.97432252
380.1697998	Positive	901653.6873	2.937647252	3.237647252
380.1806641	Positive	1497790.509	3.168351184	3.468351184
380.1906738	Positive	453781.8514	3.974626186	4.274626186
380.1907349	Positive	3241464.096	4.88298222	5.18298222
