"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"16566-12538","D","Los Angeles","Rams","9","5","4600","LA@DET","LA","DET","","","",""
"16566-47828","RB","Antonio","Andrews","0","2","4500","CLE@TEN","TEN","CLE","","","",""
"16566-6567","TE","David","Johnson","2.049999952316284","2","4500","PIT@MIA","PIT","MIA","","","",""
"16566-21984","RB","Isaiah","Pead","1.649999976158142","2","4500","PIT@MIA","MIA","PIT","","","",""
"16566-30598","TE","Busta","Anderson","0","0","4500","JAC@CHI","CHI","JAC","","","",""
"16566-21972","WR","Brian","Quick","8.780000305175781","5","4500","LA@DET","LA","DET","","","",""
"16566-70444","WR","Paul","McRoberts","0","0","4500","LA@DET","LA","DET","","","",""
"16566-32551","WR","Kolby","Listenbee","0","0","4500","SF@BUF","BUF","SF","O","Pelvis","",""
"16566-30654","TE","Jerell","Adams","3.700000047683716","1","4500","BAL@NYG","NYG","BAL","Q","Undisclosed","",""
"16566-47870","TE","Tyler","Higbee","0.23333332935969034","3","4500","LA@DET","LA","DET","","","",""
"16566-64104","RB","Terrell","Watson","0","0","4500","CLE@TEN","CLE","TEN","","","",""
"16566-29672","RB","Silas","Redd Jr.","0","0","4500","PHI@WAS","WAS","PHI","O","Suspension","",""
"16566-21957","WR","Kendall","Wright","1.899999976158142","2","4500","CLE@TEN","TEN","CLE","","","",""
"16566-30635","RB","Mike","Davis","0.5","4","4500","SF@BUF","SF","BUF","","","",""
"16566-70457","TE","Cole","Wick","0.9333333174387614","3","4500","LA@DET","DET","LA","","","",""
"16566-6636","K","Mike","Nugent","9.6","5","4500","CIN@NE","CIN","NE","","","",""
"16566-29593","WR","Marqise","Lee","6.224999904632568","4","4500","JAC@CHI","JAC","CHI","","","",""
"16566-29592","TE","Xavier","Grimble","4.766666730244954","3","4500","PIT@MIA","PIT","MIA","","","",""
"16566-30678","WR","Damiere","Byrd","0","0","4500","CAR@NO","CAR","NO","","","",""
"16566-27199","RB","Marcus","Murphy","0","1","4500","CAR@NO","NO","CAR","","","",""
"16566-6653","RB","Jerome","Felton","0.5999999841054281","3","4500","SF@BUF","BUF","SF","","","",""
"16566-22898","RB","Brandon","Bolden","1.4500000476837158","2","4500","CIN@NE","NE","CIN","Q","Knee","",""
"16566-29583","TE","Randall","Telfer","0","1","4500","CLE@TEN","CLE","TEN","Q","Ankle","",""
"16566-70489","TE","Ben","Braunecker","0","0","4500","JAC@CHI","CHI","JAC","","","",""
"16566-30667","TE","Justice","Cunningham","0","2","4500","LA@DET","LA","DET","","","",""
"16566-25225","WR","Quinshad","Davis","0","0","4500","LA@DET","DET","LA","","","",""
"16566-22849","TE","Cory","Harkey","0.8499999841054281","6","4500","LA@DET","LA","DET","","","",""
"16566-28249","RB","David","Cobb","2.9857142312186107","7","4500","PIT@MIA","PIT","MIA","","","",""
"16566-31524","WR","Cody","Core","0","0","4500","CIN@NE","CIN","NE","","","",""
"16566-6595","TE","Matt","Spaeth","0.6666666666666666","3","4500","PIT@MIA","PIT","MIA","","","",""
"16566-32632","WR","Bradley","Marquez","0.949999988079071","2","4500","LA@DET","LA","DET","","","",""
"16566-28226","WR","Aaron","Burbridge","0.5","2","4500","SF@BUF","SF","BUF","","","",""
"16566-22959","WR","Deonte","Thompson","0","5","4500","JAC@CHI","CHI","JAC","","","",""
"16566-28346","TE","Maxx","Williams","4.066666603088379","12","4500","BAL@NYG","BAL","NYG","IR","Knee","",""
"16566-15178","RB","Chase","Reynolds","0","2","4500","LA@DET","LA","DET","","","",""
"16566-70553","WR","Kieran","Duncan","0","0","4500","JAC@CHI","CHI","JAC","","","",""
"16566-31703","RB","Malcolm","Johnson","0.625","4","4500","CLE@TEN","CLE","TEN","","","",""
"16566-45791","WR","Rashard","Higgins","0","3","4500","CLE@TEN","CLE","TEN","","","",""
"16566-32674","TE","Jace","Amaro","7.400000095367432","1","4500","CLE@TEN","TEN","CLE","","","",""
"16566-46767","TE","Je'Ron","Hamm","0","1","4500","SF@BUF","SF","BUF","","","",""
"16566-28311","TE","MarQueis","Gray","0","1","4500","PIT@MIA","MIA","PIT","","","",""
"16566-22920","TE","Derek","Carrier","2.600000034679066","11","4500","PHI@WAS","WAS","PHI","NA","Knee","",""
"16566-34288","WR","Rannell","Hall","0","1","4500","CLE@TEN","CLE","TEN","IR","Leg","",""
"16566-14266","RB","Daniel","Thomas","0","0","4500","PIT@MIA","MIA","PIT","","","",""
"16566-22938","WR","Rod","Streater","1.3999999364217122","3","4500","SF@BUF","SF","BUF","","","",""
"16566-27338","RB","Rex","Burkhead","0","2","4500","CIN@NE","CIN","NE","","","",""
"16566-14240","TE","Lance","Kendricks","4.340000152587891","5","4500","LA@DET","LA","DET","","","",""
"16566-6427","K","Connor","Barth","5.2","5","4500","JAC@CHI","CHI","JAC","","","",""
"16566-32703","WR","Jakeem","Grant","1.5","4","4500","PIT@MIA","MIA","PIT","","","",""
"16566-14297","WR","Greg","Salas","8.449999809265137","2","4500","SF@BUF","BUF","SF","IR","Groin","",""
"16566-11890","WR","Bryan","Walters","0","1","4500","JAC@CHI","JAC","CHI","","","",""
"16566-28408","WR","Kyle","Prater","0","0","4500","CAR@NO","NO","CAR","","","",""
"16566-14274","TE","Rob","Housler","1.0600000381469727","5","4500","JAC@CHI","CHI","JAC","","","",""
"16566-14277","WR","Vincent","Brown","2.700000047683716","1","4500","CAR@NO","NO","CAR","","","",""
"16566-33218","TE","Bryce","Williams","0","0","4500","LA@DET","LA","DET","","","",""
"16566-43826","WR","Tommylee","Lewis","2.7000001271565757","3","4500","CAR@NO","NO","CAR","","","",""
"16566-54280","WR","Duke","Williams","0","0","4500","LA@DET","LA","DET","","","",""
"16566-23003","TE","Phillip","Supernaw","0.6000000238418579","2","4500","CLE@TEN","TEN","CLE","","","",""
"16566-29477","TE","Connor","Hamlett","8.199999809265137","1","4500","CLE@TEN","CLE","TEN","","","",""
"16566-44893","RB","Roosevelt","Nix","0.8666666348775228","3","4500","PIT@MIA","PIT","MIA","","","",""
"16566-6488","WR","Dwayne","Bowe","1.1142857415335519","7","4500","CLE@TEN","CLE","TEN","","","",""
"16566-32287","WR","Cayleb","Jones","0","0","4500","PHI@WAS","PHI","WAS","","","",""
"16566-12872","RB","James","Develin","0","0","4500","CIN@NE","NE","CIN","","","",""
"16566-10030","WR","Harry","Douglas","3.049999952316284","2","4500","CLE@TEN","TEN","CLE","","","",""
"16566-29404","RB","Byron","Marshall","0","0","4500","PHI@WAS","PHI","WAS","","","",""
